"zip","latitude","longitude"
"63388",38.88,-91.76
"63389",38.98,-90.82
"63390",38.80,-91.03
"63401",39.70,-91.38
"63430",40.34,-91.51
"63431",39.74,-92.32
"63432",40.48,-92.00
"63433",39.56,-91.18
"63434",39.89,-92.03
"63435",40.14,-91.54
"63436",39.51,-91.53
"63437",39.73,-92.25
"63438",39.96,-91.67
"63439",39.80,-91.86
"63440",39.99,-91.72
"63441",39.48,-91.30
"63442",40.45,-92.14
"63443",39.70,-91.88
"63445",40.42,-91.72
"63446",40.13,-92.00
"63447",40.11,-91.91
"63448",40.03,-91.51
"63450",39.71,-92.14
"63451",39.90,-92.19
"63452",40.08,-91.81
"63453",40.49,-91.89
"63454",39.93,-91.61
"63456",39.65,-91.72
"63457",40.09,-91.68
"63458",39.99,-91.99
"63459",39.59,-91.39
"63460",40.03,-92.24
"63461",39.79,-91.53
"63462",39.42,-91.66
"63463",39.83,-91.75
"63464",39.97,-92.08
"63465",40.51,-91.67
"63466",40.43,-91.68
"63467",39.65,-91.27
"63468",39.69,-92.03
"63469",39.81,-92.04
"63470",39.99,-91.86
"63471",39.91,-91.52
"63472",40.40,-91.58
"63473",40.24,-91.78
"63474",40.37,-91.90
"63501",40.19,-92.58
"63530",39.91,-92.47
"63531",40.25,-92.23
"63532",39.74,-92.56
"63533",40.19,-92.43
"63534",39.74,-92.63
"63535",40.56,-92.63
"63536",40.47,-92.39
"63537",40.17,-92.14
"63538",39.94,-92.64
"63539",39.91,-92.76
"63540",40.10,-92.40
"63541",40.51,-92.58
"63543",40.36,-92.01
"63544",40.27,-92.87
"63545",40.26,-92.95
"63546",40.34,-92.55
"63547",40.16,-92.27
"63548",40.52,-92.52
"63549",40.02,-92.50
"63551",40.51,-92.72
"63552",39.74,-92.46
"63555",40.46,-92.18
"63556",40.18,-93.13
"63557",39.93,-92.91
"63558",39.75,-92.76
"63559",40.26,-92.71
"63560",40.33,-93.11
"63561",40.41,-92.56
"63563",40.32,-92.09
"63565",40.48,-92.99
"63566",40.03,-92.93
"63567",40.42,-92.74
"63601",37.84,-90.48
"63620",37.39,-90.67
"63621",37.48,-90.60
"63622",37.78,-90.86
"63623",37.68,-90.79
"63624",37.75,-90.59
"63625",37.54,-90.99
"63626",38.05,-90.62
"63627",38.04,-90.28
"63628",37.93,-90.52
"63629",37.47,-91.19
"63630",38.01,-90.74
"63631",37.76,-90.74
"63632",37.11,-90.44
"63633",37.42,-90.97
"63636",37.29,-90.62
"63637",37.73,-90.49
"63638",37.23,-90.95
"63640",37.77,-90.40
"63644",37.86,-90.61
"63645",37.49,-90.33
"63646",37.50,-90.84
"63648",37.82,-90.69
"63650",37.61,-90.59
"63651",37.67,-90.36
"63653",37.85,-90.58
"63654",37.48,-90.84
"63655",37.42,-90.17
"63656",37.50,-90.84
"63660",37.91,-90.71
"63661",37.89,-90.19
"63662",37.47,-90.05
"63663",37.62,-90.64
"63664",37.95,-90.84
"63665",37.32,-91.02
"63666",37.32,-91.02
"63670",37.86,-90.17
"63673",37.83,-89.97
"63674",37.97,-90.87
"63675",37.30,-90.71
"63701",37.31,-89.54
"63702",37.35,-89.50
"63703",37.28,-89.57
"63705",37.36,-89.64
"63730",37.09,-89.91
"63732",37.62,-89.57
"63733",37.06,-90.08
"63735",37.01,-89.79
"63736",37.06,-89.56
"63737",37.66,-89.65
"63738",37.08,-89.95
"63739",37.36,-89.82
"63740",37.17,-89.64
"63742",37.15,-89.44
"63743",37.51,-89.82
"63744",37.19,-89.73
"63745",37.24,-89.69
"63746",37.70,-89.69
"63747",37.56,-89.83
"63748",37.66,-89.66
"63750",37.13,-90.19
"63751",37.32,-90.05
"63752",37.30,-89.69
"63753",37.31,-90.04
"63755",37.38,-89.65
"63758",37.18,-89.55
"63760",37.26,-89.92
"63763",37.11,-90.44
"63764",37.30,-89.98
"63765",37.77,-89.72
"63766",37.44,-89.79
"63767",37.04,-89.60
"63769",37.52,-89.75
"63770",37.59,-89.70
"63771",37.08,-89.67
"63772",37.04,-89.77
"63774",37.05,-89.54
"63775",37.71,-89.87
"63776",37.73,-89.81
"63779",37.50,-89.63
"63780",37.20,-89.51
"63781",37.53,-89.92
"63782",37.07,-90.00
"63783",37.60,-89.67
"63784",36.99,-89.68
"63785",37.27,-89.80
"63786",37.67,-89.56
"63787",37.13,-90.07
"63801",36.89,-89.58
"63820",36.82,-89.34
"63821",36.05,-90.22
"63822",36.67,-89.98
"63823",36.89,-89.44
"63824",37.00,-89.52
"63825",36.89,-89.94
"63826",36.17,-89.67
"63827",36.27,-89.87
"63828",36.75,-89.69
"63829",36.04,-90.29
"63830",36.18,-89.66
"63833",36.68,-89.77
"63834",36.92,-89.33
"63837",36.44,-89.97
"63838",36.60,-89.65
"63839",36.04,-89.80
"63840",36.21,-89.74
"63841",36.78,-89.96
"63845",36.77,-89.37
"63846",36.81,-89.83
"63847",36.44,-90.02
"63848",36.45,-89.91
"63849",36.15,-89.93
"63850",36.82,-89.75
"63851",36.25,-89.71
"63852",36.38,-90.02
"63853",36.09,-89.83
"63855",36.06,-90.08
"63857",36.24,-90.04
"63860",36.67,-89.56
"63862",36.58,-89.61
"63863",36.56,-89.97
"63866",36.51,-89.64
"63867",36.71,-89.62
"63868",36.85,-89.68
"63869",36.60,-89.53
"63870",36.58,-89.81
"63871",36.26,-89.82
"63873",36.42,-89.70
"63874",36.67,-89.77
"63875",36.31,-90.16
"63876",36.13,-90.16
"63877",36.09,-89.83
"63878",36.50,-89.82
"63879",36.34,-89.81
"63880",36.31,-90.16
"63881",36.77,-89.20
"63882",36.93,-89.21
"63901",36.76,-90.41
"63902",36.71,-90.40
"63931",36.66,-90.85
"63932",36.68,-90.25
"63933",36.51,-90.08
"63934",37.11,-90.44
"63935",36.65,-90.81
"63936",36.81,-90.12
"63937",36.94,-90.74
"63938",36.71,-90.40
"63939",36.67,-90.63
"63940",36.78,-90.21
"63941",36.91,-91.14
"63942",36.56,-91.07
"63943",36.82,-90.79
"63944",37.11,-90.45
"63945",36.67,-90.55
"63947",37.22,-90.28
"63950",37.11,-90.44
"63951",37.13,-90.25
"63952",37.06,-90.67
"63953",36.58,-90.61
"63954",36.57,-90.49
"63955",36.58,-90.69
"63956",37.11,-90.44
"63957",37.15,-90.69
"63960",36.94,-90.16
"63961",36.58,-90.26
"63962",36.71,-90.40
"63963",37.07,-90.30
"63964",37.21,-90.43
"63965",37.00,-91.00
"63966",36.97,-90.28
"63967",36.96,-90.48
"64001",39.10,-93.54
"64011",39.02,-94.07
"64012",38.81,-94.53
"64013",38.96,-94.37
"64014",39.01,-94.26
"64015",39.01,-94.31
"64016",39.13,-94.20
"64017",39.20,-94.02
"64018",39.45,-94.74
"64019",38.78,-93.87
"64020",38.97,-93.58
"64021",39.10,-93.63
"64022",39.19,-93.66
"64024",39.33,-94.27
"64028",39.28,-94.83
"64029",39.02,-94.20
"64030",38.88,-94.52
"64034",38.86,-94.28
"64035",39.35,-93.84
"64036",39.23,-93.93
"64037",39.07,-93.71
"64040",38.71,-93.98
"64048",39.42,-94.36
"64050",39.09,-94.41
"64051",39.08,-94.38
"64052",39.07,-94.44
"64053",39.10,-94.46
"64054",39.11,-94.44
"64055",39.05,-94.40
"64056",39.11,-94.35
"64057",39.07,-94.35
"64058",39.14,-94.35
"64060",39.36,-94.36
"64061",38.81,-94.04
"64062",39.44,-94.19
"64063",38.91,-94.35
"64064",38.99,-94.36
"64065",38.95,-94.40
"64066",39.12,-94.13
"64067",39.17,-93.87
"64068",39.29,-94.43
"64069",39.28,-94.40
"64070",38.89,-94.16
"64071",39.04,-93.83
"64072",39.24,-94.29
"64073",39.31,-94.29
"64074",39.11,-94.07
"64075",38.99,-94.13
"64076",38.98,-93.97
"64077",39.21,-94.12
"64078",38.71,-94.44
"64079",39.36,-94.78
"64080",38.78,-94.24
"64081",38.91,-94.40
"64082",38.85,-94.39
"64083",38.80,-94.45
"64084",39.38,-94.02
"64085",39.27,-93.97
"64086",38.94,-94.28
"64087",39.28,-94.40
"64088",39.15,-94.18
"64089",39.39,-94.55
"64090",38.76,-94.16
"64092",39.22,-94.80
"64093",38.76,-93.72
"64096",39.20,-93.52
"64097",39.12,-93.98
"64098",39.44,-94.91
"64101",39.10,-94.59
"64102",39.08,-94.60
"64105",39.10,-94.59
"64106",39.10,-94.56
"64108",39.08,-94.58
"64109",39.06,-94.56
"64110",39.03,-94.57
"64111",39.05,-94.59
"64112",39.03,-94.59
"64113",39.01,-94.59
"64114",38.96,-94.59
"64116",39.14,-94.56
"64117",39.16,-94.52
"64118",39.21,-94.57
"64119",39.19,-94.51
"64120",39.12,-94.54
"64121",39.03,-94.35
"64123",39.11,-94.52
"64124",39.10,-94.53
"64125",39.10,-94.49
"64126",39.09,-94.50
"64127",39.08,-94.53
"64128",39.06,-94.53
"64129",39.04,-94.49
"64130",39.03,-94.54
"64131",38.97,-94.57
"64132",38.99,-94.55
"64133",39.03,-94.47
"64134",38.92,-94.50
"64136",39.01,-94.40
"64137",38.92,-94.54
"64138",38.95,-94.47
"64139",38.96,-94.40
"64141",39.03,-94.35
"64142",39.03,-94.35
"64144",39.28,-94.40
"64145",38.89,-94.59
"64146",38.89,-94.57
"64147",38.85,-94.55
"64148",39.03,-94.35
"64149",38.86,-94.46
"64150",39.17,-94.63
"64151",39.21,-94.63
"64152",39.21,-94.72
"64153",39.26,-94.69
"64154",39.25,-94.63
"64155",39.27,-94.57
"64156",39.29,-94.53
"64157",39.27,-94.45
"64158",39.22,-94.47
"64160",39.28,-94.40
"64161",39.16,-94.46
"64163",39.34,-94.69
"64164",39.34,-94.64
"64165",39.31,-94.54
"64166",39.32,-94.51
"64167",39.32,-94.48
"64168",39.34,-94.85
"64170",39.03,-94.35
"64171",39.03,-94.35
"64172",39.03,-94.35
"64173",39.03,-94.35
"64179",39.03,-94.35
"64180",39.03,-94.35
"64183",39.03,-94.35
"64184",39.03,-94.35
"64185",39.03,-94.35
"64187",39.03,-94.35
"64188",39.03,-94.35
"64189",39.03,-94.35
"64190",39.34,-94.85
"64191",39.03,-94.35
"64192",38.95,-94.52
"64193",39.03,-94.35
"64194",39.03,-94.35
"64195",39.34,-94.85
"64196",39.03,-94.35
"64197",39.03,-94.35
"64198",39.03,-94.35
"64199",39.03,-94.35
"64401",39.66,-94.71
"64402",40.25,-94.32
"64420",40.47,-94.42
"64421",39.90,-94.91
"64422",39.88,-94.51
"64423",40.18,-94.80
"64424",40.26,-94.01
"64426",40.50,-93.89
"64427",40.10,-94.88
"64428",40.44,-95.06
"64429",39.73,-94.24
"64430",39.81,-94.54
"64431",40.51,-95.00
"64432",40.26,-94.66
"64433",40.23,-94.68
"64434",40.26,-94.69
"64435",40.24,-95.43
"64436",39.85,-94.69
"64437",40.12,-95.32
"64438",40.19,-94.40
"64439",39.51,-94.76
"64440",39.58,-94.92
"64441",40.41,-94.30
"64442",40.49,-93.99
"64443",39.75,-94.65
"64444",39.47,-94.63
"64445",40.51,-95.12
"64446",40.33,-95.37
"64447",39.89,-94.40
"64448",39.58,-94.79
"64449",40.01,-94.95
"64451",39.98,-95.19
"64452",40.05,-95.33
"64453",40.34,-94.41
"64454",39.60,-94.59
"64455",40.20,-95.01
"64456",40.49,-94.39
"64457",40.17,-94.69
"64458",40.52,-94.16
"64459",39.92,-94.64
"64461",40.54,-94.81
"64463",40.06,-94.52
"64465",39.51,-94.30
"64466",40.19,-95.09
"64467",40.36,-94.16
"64468",40.34,-94.87
"64469",39.91,-94.35
"64470",40.13,-95.21
"64471",40.24,-94.17
"64473",39.98,-95.12
"64474",39.79,-94.39
"64475",40.47,-94.65
"64476",40.45,-94.84
"64477",39.57,-94.43
"64478",40.28,-95.08
"64479",40.35,-94.68
"64480",40.05,-94.70
"64481",40.39,-93.95
"64482",40.43,-95.52
"64483",40.03,-94.83
"64484",39.56,-95.04
"64485",39.91,-94.82
"64486",40.49,-94.57
"64487",40.28,-95.07
"64489",40.22,-94.53
"64490",39.79,-94.51
"64491",40.44,-95.37
"64492",39.48,-94.55
"64493",39.63,-94.29
"64494",39.98,-94.57
"64496",40.47,-95.61
"64497",39.92,-94.24
"64498",40.53,-95.31
"64499",40.39,-94.43
"64501",39.76,-94.83
"64502",39.67,-94.85
"64503",39.73,-94.81
"64504",39.70,-94.86
"64505",39.79,-94.84
"64506",39.78,-94.80
"64507",39.75,-94.81
"64508",39.67,-94.85
"64601",39.79,-93.55
"64620",39.89,-94.08
"64621",39.66,-93.47
"64622",39.49,-93.53
"64623",39.47,-93.33
"64624",39.59,-93.78
"64625",39.75,-93.80
"64628",39.78,-93.07
"64630",40.02,-93.16
"64631",39.80,-92.89
"64632",40.45,-93.75
"64633",39.36,-93.49
"64635",39.92,-93.48
"64636",40.09,-94.02
"64637",39.56,-93.92
"64638",39.66,-93.59
"64639",39.38,-93.22
"64640",39.90,-93.97
"64641",40.14,-93.39
"64642",40.14,-93.83
"64643",39.59,-93.34
"64644",39.73,-93.99
"64645",40.30,-93.35
"64646",40.11,-93.30
"64647",40.00,-93.95
"64648",39.98,-93.78
"64649",39.73,-94.08
"64650",39.65,-94.08
"64651",39.78,-93.16
"64652",40.01,-93.44
"64653",39.90,-93.18
"64654",39.96,-93.98
"64655",40.43,-93.28
"64656",39.65,-93.70
"64657",40.10,-94.30
"64658",39.71,-92.94
"64659",39.77,-93.30
"64660",39.58,-93.08
"64661",40.51,-93.52
"64664",39.74,-93.71
"64665",40.30,-93.79
"64667",40.36,-93.30
"64668",39.32,-93.67
"64670",40.04,-94.13
"64671",39.56,-94.07
"64672",40.52,-93.28
"64673",40.38,-93.57
"64674",39.95,-93.17
"64676",39.66,-93.04
"64677",39.81,-92.99
"64679",40.24,-93.55
"64680",39.41,-93.43
"64681",39.65,-93.22
"64682",39.55,-93.46
"64683",40.08,-93.60
"64686",39.74,-93.62
"64687",39.31,-93.37
"64688",39.80,-93.38
"64689",39.84,-94.14
"64701",38.64,-94.32
"64720",38.41,-94.36
"64722",38.26,-94.57
"64723",38.39,-94.57
"64724",38.18,-94.02
"64725",38.49,-94.36
"64726",38.53,-93.92
"64728",37.69,-94.48
"64730",38.27,-94.31
"64733",38.61,-93.86
"64734",38.68,-94.56
"64735",38.40,-93.78
"64738",37.88,-93.66
"64739",38.50,-94.09
"64740",38.24,-93.73
"64741",37.81,-94.56
"64742",38.49,-94.59
"64743",38.66,-94.23
"64744",37.86,-94.01
"64745",38.25,-94.33
"64746",38.62,-94.49
"64747",38.56,-94.18
"64748",37.39,-94.10
"64750",37.95,-94.14
"64751",37.84,-94.33
"64752",38.12,-94.54
"64755",37.31,-94.27
"64756",37.66,-94.01
"64759",37.51,-94.33
"64760",38.62,-94.03
"64761",38.61,-93.71
"64762",37.57,-94.52
"64763",38.14,-93.71
"64765",37.84,-94.33
"64766",37.50,-94.34
"64767",37.74,-94.30
"64769",37.45,-94.57
"64770",38.25,-93.99
"64771",37.74,-94.44
"64772",37.84,-94.35
"64776",38.02,-93.75
"64777",38.25,-94.33
"64778",37.90,-94.55
"64779",38.09,-94.36
"64780",38.07,-94.12
"64781",38.02,-93.78
"64783",38.00,-94.15
"64784",37.68,-94.25
"64788",38.44,-93.97
"64789",38.02,-93.78
"64790",37.89,-94.22
"64801",37.09,-94.50
"64802",37.20,-94.33
"64803",37.20,-94.33
"64804",37.04,-94.51
"64830",37.23,-94.41
"64831",36.66,-94.47
"64832",37.29,-94.56
"64833",37.19,-94.14
"64834",37.17,-94.55
"64835",37.15,-94.43
"64836",37.15,-94.31
"64840",37.00,-94.32
"64841",37.07,-94.40
"64842",36.82,-94.09
"64843",36.73,-94.39
"64844",36.90,-94.26
"64847",36.60,-94.45
"64848",37.17,-94.03
"64849",37.25,-94.43
"64850",36.87,-94.38
"64853",36.82,-94.15
"64854",36.54,-94.49
"64855",37.27,-94.48
"64856",36.57,-94.37
"64857",37.21,-94.37
"64858",36.90,-94.53
"64859",37.12,-94.16
"64861",36.71,-94.10
"64862",37.07,-94.11
"64863",36.53,-94.59
"64864",36.90,-94.33
"64865",36.84,-94.57
"64866",36.87,-94.15
"64867",36.75,-94.20
"64868",36.63,-94.34
"64869",37.20,-94.33
"64870",37.14,-94.47
"64873",37.01,-94.05
"64874",36.76,-94.04
"64944",39.03,-94.35
"64999",39.03,-94.35
"65001",38.29,-92.01
"65010",38.78,-92.25
"65011",38.39,-92.66
"65013",38.27,-91.73
"65014",38.30,-91.62
"65016",38.55,-91.92
"65017",38.07,-92.47
"65018",38.62,-92.54
"65020",38.01,-92.76
"65022",38.59,-92.17
"65023",38.62,-92.39
"65024",38.65,-91.76
"65025",38.64,-92.67
"65026",38.34,-92.57
"65031",38.22,-92.43
"65032",38.34,-92.38
"65034",38.54,-92.76
"65035",38.35,-91.92
"65036",38.67,-91.55
"65037",38.25,-92.82
"65038",38.19,-92.86
"65039",38.71,-92.28
"65040",38.38,-92.31
"65041",38.58,-91.49
"65042",38.67,-92.61
"65043",38.63,-92.11
"65046",38.77,-92.48
"65047",38.16,-92.57
"65048",38.36,-92.04
"65049",38.20,-92.66
"65050",38.54,-92.68
"65051",38.47,-91.81
"65052",38.06,-92.68
"65053",38.54,-92.38
"65054",38.47,-91.95
"65055",38.67,-92.61
"65056",38.73,-91.44
"65058",38.25,-92.13
"65059",38.69,-91.88
"65061",38.60,-91.65
"65062",38.49,-91.65
"65063",38.71,-92.08
"65064",38.39,-92.48
"65065",38.13,-92.66
"65066",38.35,-91.48
"65067",38.78,-91.70
"65068",38.82,-92.59
"65069",38.79,-91.57
"65072",38.29,-92.70
"65074",38.50,-92.42
"65075",38.27,-92.26
"65076",38.39,-92.18
"65077",38.75,-91.78
"65078",38.44,-92.99
"65079",38.15,-92.78
"65080",38.64,-91.96
"65081",38.65,-92.78
"65082",38.21,-92.44
"65083",38.15,-92.43
"65084",38.43,-92.82
"65085",38.42,-92.03
"65101",38.54,-92.15
"65102",38.53,-92.24
"65103",38.53,-92.24
"65104",38.53,-92.24
"65105",38.53,-92.24
"65106",38.53,-92.24
"65107",38.53,-92.24
"65108",38.53,-92.24
"65109",38.57,-92.24
"65110",38.53,-92.24
"65111",38.53,-92.24
"65201",38.93,-92.30
"65202",38.99,-92.31
"65203",38.93,-92.36
"65205",39.04,-92.34
"65211",38.90,-92.10
"65212",38.93,-92.33
"65215",38.95,-92.32
"65216",38.90,-92.10
"65217",38.90,-92.10
"65218",38.90,-92.10
"65230",39.25,-92.70
"65231",39.01,-91.88
"65232",39.12,-91.76
"65233",38.95,-92.74
"65236",39.43,-93.11
"65237",38.74,-92.79
"65239",39.51,-92.44
"65240",39.19,-92.14
"65243",39.31,-92.38
"65244",39.42,-92.66
"65246",39.40,-92.99
"65247",39.64,-92.47
"65248",39.14,-92.65
"65250",39.06,-92.83
"65251",38.85,-91.96
"65254",39.22,-92.83
"65255",39.10,-92.22
"65256",39.12,-92.44
"65257",39.30,-92.51
"65258",39.49,-92.13
"65259",39.43,-92.55
"65260",39.57,-92.43
"65261",39.47,-92.93
"65262",38.95,-91.95
"65263",39.46,-92.22
"65264",39.09,-91.66
"65265",39.17,-91.88
"65270",39.42,-92.43
"65274",39.02,-92.73
"65275",39.49,-92.01
"65276",38.87,-92.93
"65278",39.34,-92.41
"65279",38.97,-92.50
"65280",39.21,-91.70
"65281",39.43,-92.80
"65282",39.39,-91.82
"65283",39.55,-91.82
"65284",39.20,-92.29
"65285",39.21,-92.00
"65286",39.50,-93.19
"65287",38.89,-92.56
"65299",38.90,-92.10
"65301",38.69,-93.23
"65302",38.72,-93.28
"65305",38.73,-93.57
"65320",39.06,-92.94
"65321",39.09,-93.42
"65322",38.97,-92.96
"65323",38.48,-93.64
"65324",38.13,-92.95
"65325",38.45,-93.19
"65326",38.19,-93.14
"65327",38.97,-93.50
"65329",38.61,-92.99
"65330",39.24,-92.99
"65332",38.61,-93.43
"65333",38.91,-93.33
"65334",38.84,-93.21
"65335",38.50,-93.32
"65336",38.74,-93.55
"65337",38.77,-93.43
"65338",38.40,-93.36
"65339",39.14,-93.37
"65340",39.16,-93.24
"65344",39.28,-93.19
"65345",38.52,-93.22
"65347",39.01,-93.03
"65348",38.71,-93.01
"65349",39.21,-93.05
"65350",38.66,-93.10
"65351",38.96,-93.42
"65354",38.65,-92.89
"65355",38.25,-93.33
"65360",38.52,-93.52
"65401",37.94,-91.76
"65402",37.96,-91.81
"65409",37.87,-91.77
"65433",37.30,-92.21
"65436",37.61,-91.90
"65438",36.94,-91.50
"65439",37.67,-91.08
"65440",37.63,-91.21
"65441",38.17,-91.22
"65443",38.14,-92.10
"65444",37.39,-92.04
"65446",37.80,-91.23
"65449",37.85,-91.46
"65452",37.94,-92.27
"65453",38.09,-91.40
"65456",37.78,-91.21
"65457",37.85,-92.05
"65459",37.98,-92.08
"65461",37.70,-92.00
"65462",37.73,-91.89
"65463",37.83,-92.73
"65464",37.18,-91.91
"65466",37.16,-91.45
"65468",37.24,-91.78
"65470",37.60,-92.34
"65473",37.76,-92.11
"65479",37.28,-91.68
"65483",37.32,-91.95
"65484",37.35,-92.21
"65486",38.12,-92.29
"65501",37.47,-91.51
"65529",37.92,-91.99
"65532",37.60,-91.48
"65534",37.69,-92.28
"65535",38.08,-91.24
"65536",37.68,-92.65
"65540",37.60,-91.48
"65541",37.60,-91.48
"65542",37.50,-91.85
"65543",37.50,-92.32
"65546",37.15,-91.33
"65548",36.98,-91.70
"65550",37.90,-91.88
"65552",37.51,-92.17
"65555",37.35,-91.81
"65556",37.85,-92.39
"65557",37.49,-92.13
"65559",38.00,-91.60
"65560",37.61,-91.52
"65564",37.24,-91.96
"65565",37.89,-91.30
"65566",37.71,-91.12
"65567",37.86,-92.51
"65570",37.46,-92.09
"65571",37.14,-91.68
"65572",37.81,-92.21
"65573",37.15,-91.33
"65580",38.09,-91.77
"65582",38.19,-91.94
"65583",37.76,-92.21
"65584",37.82,-92.13
"65586",37.85,-91.42
"65588",37.01,-91.31
"65589",37.23,-91.82
"65590",37.58,-92.93
"65591",37.98,-92.54
"65601",37.50,-93.55
"65603",37.55,-93.86
"65604",37.31,-93.57
"65605",36.88,-93.69
"65606",36.69,-91.39
"65607",37.73,-93.84
"65608",36.94,-92.67
"65609",36.53,-92.15
"65610",37.06,-93.54
"65611",36.54,-93.33
"65612",37.22,-93.54
"65613",37.60,-93.41
"65614",36.76,-92.91
"65615",36.66,-93.23
"65616",36.66,-93.24
"65617",37.47,-93.36
"65618",36.75,-92.40
"65619",37.13,-93.38
"65620",36.99,-92.96
"65622",37.64,-93.09
"65623",36.74,-93.90
"65624",36.73,-93.56
"65625",36.67,-93.84
"65626",36.60,-92.06
"65627",36.57,-93.01
"65629",36.92,-93.04
"65630",36.83,-93.22
"65631",37.04,-93.43
"65632",37.50,-92.78
"65633",36.92,-93.53
"65634",38.02,-93.19
"65635",37.51,-93.69
"65636",37.27,-92.87
"65637",36.75,-92.23
"65638",36.93,-92.36
"65640",37.70,-93.52
"65641",36.54,-93.73
"65644",37.43,-93.02
"65645",37.47,-93.53
"65646",37.23,-93.68
"65647",36.68,-93.97
"65648",37.37,-93.14
"65649",37.63,-93.60
"65650",37.78,-93.44
"65652",37.14,-92.91
"65653",36.69,-93.11
"65654",37.02,-93.89
"65655",36.59,-92.41
"65656",36.81,-93.48
"65657",36.86,-93.00
"65658",36.56,-93.62
"65659",37.70,-93.23
"65660",37.32,-92.26
"65661",37.41,-93.84
"65662",37.49,-92.60
"65663",37.60,-93.24
"65664",37.19,-93.62
"65666",36.65,-92.44
"65667",37.27,-92.51
"65668",37.89,-93.29
"65669",36.94,-93.26
"65672",36.61,-93.22
"65673",36.61,-93.21
"65674",37.79,-93.57
"65675",36.93,-93.49
"65676",36.57,-92.60
"65679",36.57,-93.12
"65680",36.67,-93.03
"65681",36.57,-93.45
"65682",37.38,-93.95
"65685",37.75,-93.15
"65686",36.63,-93.43
"65688",36.64,-91.69
"65689",37.13,-92.11
"65690",36.58,-91.27
"65692",36.60,-91.63
"65701",36.70,-92.78
"65702",37.10,-92.48
"65704",37.12,-92.59
"65705",37.00,-93.64
"65706",37.33,-92.92
"65707",37.22,-93.84
"65708",36.92,-93.92
"65710",37.46,-93.42
"65711",37.16,-92.28
"65712",37.10,-93.79
"65713",37.39,-92.77
"65714",37.05,-93.29
"65715",36.74,-92.57
"65717",37.06,-92.40
"65720",36.94,-92.95
"65721",37.01,-93.20
"65722",37.58,-92.74
"65723",36.97,-94.00
"65724",37.84,-93.33
"65725",37.46,-93.26
"65726",36.61,-93.24
"65727",37.74,-93.32
"65728",36.74,-93.45
"65729",36.52,-92.56
"65730",36.62,-94.17
"65731",36.65,-93.12
"65732",37.93,-93.17
"65733",36.52,-92.84
"65734",36.80,-93.91
"65735",37.93,-93.31
"65737",36.69,-93.34
"65738",37.12,-93.48
"65739",36.52,-93.27
"65740",36.71,-93.17
"65741",36.65,-92.44
"65742",37.13,-93.09
"65744",36.63,-92.91
"65745",36.52,-93.93
"65746",37.16,-92.78
"65747",36.61,-93.62
"65752",37.37,-93.84
"65753",36.97,-93.10
"65754",36.86,-93.27
"65755",36.85,-92.58
"65756",37.10,-93.95
"65757",37.27,-93.10
"65758",36.67,-92.35
"65759",36.74,-93.02
"65760",36.58,-92.25
"65761",36.58,-92.66
"65762",36.68,-92.65
"65764",37.83,-92.98
"65765",37.25,-93.34
"65766",36.52,-92.23
"65767",37.85,-93.15
"65768",36.93,-92.49
"65769",36.93,-93.80
"65770",37.39,-93.50
"65771",36.77,-93.21
"65772",36.58,-93.99
"65773",36.75,-92.50
"65774",37.88,-93.53
"65775",36.72,-91.87
"65776",36.62,-91.98
"65777",36.53,-91.98
"65778",36.52,-91.27
"65779",37.91,-93.39
"65781",37.29,-93.42
"65783",37.71,-92.93
"65784",36.65,-92.44
"65785",37.72,-93.79
"65786",37.96,-92.96
"65787",38.10,-92.91
"65788",36.80,-91.69
"65789",36.84,-91.91
"65790",36.70,-92.04
"65791",36.53,-91.54
"65793",36.99,-91.94
"65801",37.25,-93.34
"65802",37.21,-93.29
"65803",37.25,-93.29
"65804",37.16,-93.25
"65805",37.25,-93.34
"65806",37.20,-93.29
"65807",37.16,-93.30
"65808",37.25,-93.34
"65809",37.18,-93.20
"65810",37.11,-93.28
"65814",37.25,-93.34
"65817",37.25,-93.34
"65890",37.25,-93.34
"65897",37.19,-93.27
"65898",37.18,-93.29
"65899",37.18,-93.25
"66002",39.55,-95.13
"66006",38.79,-95.22
"66007",39.12,-94.95
"66008",39.71,-95.17
"66010",38.09,-95.00
"66012",39.06,-94.92
"66013",38.72,-94.68
"66014",38.21,-94.99
"66015",38.07,-95.32
"66016",39.48,-95.28
"66017",39.71,-95.27
"66018",38.94,-94.97
"66019",38.94,-95.00
"66020",39.33,-95.09
"66021",38.78,-95.00
"66023",39.50,-95.41
"66024",39.75,-94.88
"66025",38.93,-95.10
"66026",38.41,-94.87
"66027",39.34,-94.92
"66030",38.80,-94.91
"66031",38.82,-94.89
"66032",38.28,-95.25
"66033",38.35,-95.11
"66035",39.86,-95.25
"66036",38.65,-94.85
"66039",38.11,-95.18
"66040",38.34,-94.75
"66041",39.59,-95.30
"66042",38.43,-95.08
"66043",39.25,-94.89
"66044",39.02,-95.20
"66045",38.95,-95.24
"66046",38.93,-95.24
"66047",38.94,-95.27
"66048",39.30,-94.93
"66049",38.97,-95.27
"66050",39.01,-95.43
"66051",38.89,-94.83
"66052",39.02,-94.99
"66053",38.60,-94.68
"66054",39.16,-95.21
"66056",38.15,-94.81
"66058",39.53,-95.51
"66060",39.40,-95.32
